accuracy,f1_score,precision,recall,train_time,Model,Run
0.9473684210526315,0.9468994906243223,0.9482047279214987,0.9473684210526315,0.131638765335083,RF Default (CV-Selected),17
0.9649122807017544,0.9650166781249204,0.9653983443457127,0.9649122807017544,0.13155841827392578,RF Default (CV-Selected),18
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.14882755279541016,RF Default (CV-Selected),19
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.13029170036315918,RF Default (CV-Selected),20
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.1335146427154541,RF Default (CV-Selected),21
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.1345531940460205,RF Default (CV-Selected),22
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.13400602340698242,RF Default (CV-Selected),23
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.1350269317626953,RF Default (CV-Selected),24
0.9649122807017544,0.9647962498839692,0.964964200972986,0.9649122807017544,0.13691473007202148,RF Default (CV-Selected),25
0.9532163742690059,0.9532163742690059,0.9532163742690059,0.9532163742690059,0.13489055633544922,RF Default (CV-Selected),26
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.13325071334838867,RF Default (CV-Selected),27
0.9824561403508771,0.9825323048585974,0.9832416863053156,0.9824561403508771,0.149932861328125,RF Default (CV-Selected),28
0.9415204678362573,0.9408798947194116,0.942794632803145,0.9415204678362573,0.13303017616271973,RF Default (CV-Selected),29
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.13196182250976562,RF Default (CV-Selected),30
0.935672514619883,0.9355688556066355,0.9355332776385409,0.935672514619883,0.1731100082397461,RF Default (All),1
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.15305733680725098,RF Default (All),2
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.1540679931640625,RF Default (All),3
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.1657705307006836,RF Default (All),4
0.9649122807017544,0.9647962498839692,0.964964200972986,0.9649122807017544,0.16646051406860352,RF Default (All),5
0.9473684210526315,0.9468994906243223,0.9482047279214987,0.9473684210526315,0.16585373878479004,RF Default (All),6
0.9590643274853801,0.9592420446700607,0.9600361888264481,0.9590643274853801,0.1665642261505127,RF Default (All),7
0.9532163742690059,0.9527039157755293,0.9547849891231996,0.9532163742690059,0.16059517860412598,RF Default (All),8
0.9707602339181286,0.9706114749238687,0.971110588194281,0.9707602339181286,0.1670238971710205,RF Default (All),9
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.1667778491973877,RF Default (All),10
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.17399358749389648,RF Default (All),11
0.9532163742690059,0.9533555708332272,0.9537682590314168,0.9532163742690059,0.16767358779907227,RF Default (All),12
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.17033696174621582,RF Default (All),13
0.9707602339181286,0.9706114749238687,0.971110588194281,0.9707602339181286,0.16546916961669922,RF Default (All),14
0.9415204678362573,0.9413270831399486,0.9414097045909634,0.9415204678362573,0.15602707862854004,RF Default (All),15
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.16479206085205078,RF Default (All),16
0.935672514619883,0.9350993774297272,0.936274301573142,0.935672514619883,0.1498396396636963,RF Default (All),17
0.9532163742690059,0.9534796587428167,0.9548261477985845,0.9532163742690059,0.16589951515197754,RF Default (All),18
0.9590643274853801,0.9592420446700607,0.9600361888264481,0.9590643274853801,0.1666877269744873,RF Default (All),19
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.16370725631713867,RF Default (All),20
0.9532163742690059,0.9534796587428167,0.9548261477985845,0.9532163742690059,0.16744470596313477,RF Default (All),21
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.16739702224731445,RF Default (All),22
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.1669163703918457,RF Default (All),23
0.9707602339181286,0.9708049283962537,0.9709198007112605,0.9707602339181286,0.19167351722717285,RF Default (All),24
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.1651611328125,RF Default (All),25
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.18434357643127441,RF Default (All),26
0.9649122807017544,0.9650166781249204,0.9653983443457127,0.9649122807017544,0.16591525077819824,RF Default (All),27
0.9707602339181286,0.9708871747643291,0.9716389375658818,0.9707602339181286,0.16562104225158691,RF Default (All),28
0.9298245614035088,0.928749802434013,0.9322218589953144,0.9298245614035088,0.15071725845336914,RF Default (All),29
0.9532163742690059,0.9532163742690059,0.9532163742690059,0.9532163742690059,0.16357040405273438,RF Default (All),30
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.0326380729675293,XGBoost (CV-Selected),1
0.9473684210526315,0.9474488711132564,0.9475975861278741,0.9473684210526315,0.025429725646972656,XGBoost (CV-Selected),2
0.9824561403508771,0.9824829570377521,0.9825809080029537,0.9824561403508771,0.0317842960357666,XGBoost (CV-Selected),3
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.03798961639404297,XGBoost (CV-Selected),4
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.037966012954711914,XGBoost (CV-Selected),5
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.0379796028137207,XGBoost (CV-Selected),6
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.037828922271728516,XGBoost (CV-Selected),7
0.9590643274853801,0.9585285402904317,0.9615779214117164,0.9590643274853801,0.03855156898498535,XGBoost (CV-Selected),8
0.9649122807017544,0.9646682554269665,0.9655761024182077,0.9649122807017544,0.030837535858154297,XGBoost (CV-Selected),9
0.9181286549707602,0.9183722489581477,0.9188780030885294,0.9181286549707602,0.02869129180908203,XGBoost (CV-Selected),10
0.9707602339181286,0.9708871747643291,0.9716389375658818,0.9707602339181286,0.029469966888427734,XGBoost (CV-Selected),11
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.030538320541381836,XGBoost (CV-Selected),12
0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.03211212158203125,XGBoost (CV-Selected),13
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.028734922409057617,XGBoost (CV-Selected),14
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.03480648994445801,XGBoost (CV-Selected),15
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.02905869483947754,XGBoost (CV-Selected),16
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.0309903621673584,XGBoost (CV-Selected),17
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.0403900146484375,XGBoost (CV-Selected),18
0.9649122807017544,0.9651097440571126,0.9664051619625879,0.9649122807017544,0.04032754898071289,XGBoost (CV-Selected),19
0.9415204678362573,0.941113759044944,0.9418260365628786,0.9415204678362573,0.03437328338623047,XGBoost (CV-Selected),20
0.9824561403508771,0.9824829570377521,0.9825809080029537,0.9824561403508771,0.035219669342041016,XGBoost (CV-Selected),21
0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.03321981430053711,XGBoost (CV-Selected),22
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.03106379508972168,XGBoost (CV-Selected),23
0.9883040935672515,0.9883040935672515,0.9883040935672515,0.9883040935672515,0.04045510292053223,XGBoost (CV-Selected),24
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.04166436195373535,XGBoost (CV-Selected),25
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.040868520736694336,XGBoost (CV-Selected),26
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.038489580154418945,XGBoost (CV-Selected),27
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.043287038803100586,XGBoost (CV-Selected),28
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.0359959602355957,XGBoost (CV-Selected),29
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.0306856632232666,XGBoost (CV-Selected),30
0.9649122807017544,0.9646682554269665,0.9655761024182077,0.9649122807017544,0.04499173164367676,XGBoost (All),1
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.04014706611633301,XGBoost (All),2
0.9473684210526315,0.9478430375455547,0.9515715344699777,0.9473684210526315,0.04425764083862305,XGBoost (All),3
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.04206442832946777,XGBoost (All),4
0.9649122807017544,0.9650166781249204,0.9653983443457127,0.9649122807017544,0.044030189514160156,XGBoost (All),5
0.9415204678362573,0.9418495734285208,0.9432471336345815,0.9415204678362573,0.04016900062561035,XGBoost (All),6
0.935672514619883,0.9361122103504375,0.9382026393064219,0.935672514619883,0.04403352737426758,XGBoost (All),7
0.9649122807017544,0.9645279368316471,0.9667753454432543,0.9649122807017544,0.0416560173034668,XGBoost (All),8
0.9649122807017544,0.9646682554269665,0.9655761024182077,0.9649122807017544,0.04563474655151367,XGBoost (All),9
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.04553818702697754,XGBoost (All),10
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.04738187789916992,XGBoost (All),11
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.0479578971862793,XGBoost (All),12
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.043772220611572266,XGBoost (All),13
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.046250104904174805,XGBoost (All),14
0.9707602339181286,0.9708049283962537,0.9709198007112605,0.9707602339181286,0.04559063911437988,XGBoost (All),15
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.041544437408447266,XGBoost (All),16
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.04326963424682617,XGBoost (All),17
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.04220223426818848,XGBoost (All),18
0.935672514619883,0.9359517844815239,0.9368306913475806,0.935672514619883,0.04398322105407715,XGBoost (All),19
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.04405641555786133,XGBoost (All),20
0.9883040935672515,0.9883388927083068,0.9886585149743045,0.9883040935672515,0.0466618537902832,XGBoost (All),21
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.044112443923950195,XGBoost (All),22
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.04582691192626953,XGBoost (All),23
0.9707602339181286,0.9708049283962537,0.9709198007112605,0.9707602339181286,0.05189871788024902,XGBoost (All),24
0.9532163742690059,0.9533555708332272,0.9537682590314168,0.9532163742690059,0.04068708419799805,XGBoost (All),25
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.047322750091552734,XGBoost (All),26
0.9649122807017544,0.9650166781249204,0.9653983443457127,0.9649122807017544,0.046065568923950195,XGBoost (All),27
0.9824561403508771,0.9824829570377521,0.9825809080029537,0.9824561403508771,0.04381370544433594,XGBoost (All),28
0.935672514619883,0.9350993774297272,0.936274301573142,0.935672514619883,0.04082441329956055,XGBoost (All),29
0.935672514619883,0.9357708424717578,0.9359364788361809,0.935672514619883,0.04301118850708008,XGBoost (All),30
0.9415204678362573,0.941113759044944,0.9418260365628786,0.9415204678362573,0.4250791072845459,Gradient Boosting,1
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.38430190086364746,Gradient Boosting,2
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.39249253273010254,Gradient Boosting,3
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.3914029598236084,Gradient Boosting,4
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.3903999328613281,Gradient Boosting,5
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.3932065963745117,Gradient Boosting,6
0.9239766081871345,0.9246621653435789,0.9285141256898113,0.9239766081871345,0.3870270252227783,Gradient Boosting,7
0.9590643274853801,0.9586996038189173,0.9601351542698554,0.9590643274853801,0.3913114070892334,Gradient Boosting,8
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.4147531986236572,Gradient Boosting,9
0.9473684210526315,0.9475969145757922,0.9484334400870142,0.9473684210526315,0.39520812034606934,Gradient Boosting,10
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.4045450687408447,Gradient Boosting,11
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.40669965744018555,Gradient Boosting,12
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.3942728042602539,Gradient Boosting,13
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.3999001979827881,Gradient Boosting,14
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.39060282707214355,Gradient Boosting,15
0.9766081871345029,0.9764455036179777,0.9774511353458722,0.9766081871345029,0.39942288398742676,Gradient Boosting,16
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.3941667079925537,Gradient Boosting,17
0.9532163742690059,0.9533555708332272,0.9537682590314168,0.9532163742690059,0.38646697998046875,Gradient Boosting,18
0.9590643274853801,0.9592420446700607,0.9600361888264481,0.9590643274853801,0.3881406784057617,Gradient Boosting,19
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.3963620662689209,Gradient Boosting,20
0.9707602339181286,0.9708871747643291,0.9716389375658818,0.9707602339181286,0.40001940727233887,Gradient Boosting,21
0.9941520467836257,0.9941609856792507,0.9942420152946468,0.9941520467836257,0.401965856552124,Gradient Boosting,22
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.39227771759033203,Gradient Boosting,23
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.39330482482910156,Gradient Boosting,24
0.9590643274853801,0.9589983626587679,0.9590024443825612,0.9590643274853801,0.39038681983947754,Gradient Boosting,25
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.3965029716491699,Gradient Boosting,26
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.38670802116394043,Gradient Boosting,27
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.4003894329071045,Gradient Boosting,28
0.9122807017543859,0.9114991510405371,0.9124134488764284,0.9122807017543859,0.3967554569244385,Gradient Boosting,29
0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.3945446014404297,Gradient Boosting,30
0.9064327485380117,0.9045565892131459,0.9096816114359974,0.9064327485380117,0.0,SVM,1
0.8654970760233918,0.8592583689145031,0.879077322936972,0.8654970760233918,0.002431631088256836,SVM,2
0.9415204678362573,0.9403478682582161,0.9465187184485431,0.9415204678362573,0.01427006721496582,SVM,3
0.935672514619883,0.9350993774297272,0.936274301573142,0.935672514619883,0.01326131820678711,SVM,4
0.9181286549707602,0.9160675057596183,0.9244453516899338,0.9181286549707602,0.015567541122436523,SVM,5
0.9005847953216374,0.8978123659400687,0.9071064098153881,0.9005847953216374,0.012584209442138672,SVM,6
0.9239766081871345,0.9232992642351322,0.9243438752247851,0.9239766081871345,0.0025229454040527344,SVM,7
0.8947368421052632,0.8902078864873783,0.9098947368421052,0.8947368421052632,0.016565561294555664,SVM,8
0.9122807017543859,0.9093315272181691,0.9230658613747483,0.9122807017543859,0.005042314529418945,SVM,9
0.9005847953216374,0.899699037845942,0.9004830225280717,0.9005847953216374,0.001752614974975586,SVM,10
0.9239766081871345,0.922261208576998,0.9293046602221362,0.9239766081871345,0.003823995590209961,SVM,11
0.9181286549707602,0.9168747695063484,0.9200973448113036,0.9181286549707602,0.012038707733154297,SVM,12
0.9239766081871345,0.9226358783620443,0.927053658178885,0.9239766081871345,0.0019309520721435547,SVM,13
0.8947368421052632,0.8926261628647889,0.8974025757651488,0.8947368421052632,0.0015265941619873047,SVM,14
0.9473684210526315,0.9466795518019835,0.9495229301323483,0.9473684210526315,0.015296697616577148,SVM,15
0.935672514619883,0.9342210226420754,0.9416691446129448,0.935672514619883,0.0,SVM,16
0.8947368421052632,0.8920867931195092,0.8995339026298779,0.8947368421052632,0.0,SVM,17
0.9122807017543859,0.9107337058023586,0.9148545344552604,0.9122807017543859,0.0,SVM,18
0.8947368421052632,0.8931247036510195,0.8958483164432821,0.8947368421052632,0.0,SVM,19
0.9005847953216374,0.8988315332426733,0.9026554107316358,0.9005847953216374,0.012211084365844727,SVM,20
0.9064327485380117,0.9045565892131459,0.9096816114359974,0.9064327485380117,0.0,SVM,21
0.9239766081871345,0.922261208576998,0.9293046602221362,0.9239766081871345,0.0,SVM,22
0.9298245614035088,0.9290558736632938,0.9308042764830904,0.9298245614035088,0.002290010452270508,SVM,23
0.9473684210526315,0.9466795518019835,0.9495229301323483,0.9473684210526315,0.001355886459350586,SVM,24
0.9298245614035088,0.9293365108539327,0.9299510036352141,0.9298245614035088,0.0015676021575927734,SVM,25
0.9181286549707602,0.9168747695063484,0.9200973448113036,0.9181286549707602,0.0,SVM,26
0.9298245614035088,0.9295924997679385,0.9296324563999523,0.9298245614035088,0.0,SVM,27
0.9473684210526315,0.9466795518019835,0.9495229301323483,0.9473684210526315,0.0,SVM,28
0.8947368421052632,0.8908793723439032,0.9057195835116246,0.8947368421052632,0.0,SVM,29
0.8947368421052632,0.8908793723439032,0.9057195835116246,0.8947368421052632,0.0,SVM,30
0.9239766081871345,0.9238541020805692,0.9237986942665306,0.9239766081871345,0.0013034343719482422,KNN,1
0.9122807017543859,0.9107337058023586,0.9148545344552604,0.9122807017543859,0.0,KNN,2
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.0,KNN,3
0.9298245614035088,0.930219488114225,0.9316681194705783,0.9298245614035088,0.0,KNN,4
0.9239766081871345,0.9232992642351322,0.9243438752247851,0.9239766081871345,0.0,KNN,5
0.9239766081871345,0.9235898348020589,0.9238145039698104,0.9239766081871345,0.0010151863098144531,KNN,6
0.9239766081871345,0.9240928138302593,0.9242753715444878,0.9239766081871345,0.0,KNN,7
0.935672514619883,0.9345380509217297,0.9392527819025097,0.935672514619883,0.0,KNN,8
0.9239766081871345,0.9229815748250872,0.9254129475736123,0.9239766081871345,0.0,KNN,9
0.9181286549707602,0.9183722489581477,0.9188780030885294,0.9181286549707602,0.0,KNN,10
0.9415204678362573,0.9408798947194116,0.942794632803145,0.9415204678362573,0.0,KNN,11
0.9181286549707602,0.9178579163959281,0.9178552082089411,0.9181286549707602,0.0,KNN,12
0.9415204678362573,0.941113759044944,0.9418260365628786,0.9415204678362573,0.0,KNN,13
0.9005847953216374,0.899699037845942,0.9004830225280717,0.9005847953216374,0.0,KNN,14
0.9532163742690059,0.9524998682893421,0.9564708873633359,0.9532163742690059,0.0,KNN,15
0.9415204678362573,0.941113759044944,0.9418260365628786,0.9415204678362573,0.01367807388305664,KNN,16
0.9122807017543859,0.9111325863366393,0.9133579562942443,0.9122807017543859,0.0007798671722412109,KNN,17
0.935672514619883,0.9353452448325115,0.9356385250259279,0.935672514619883,0.0,KNN,18
0.9181286549707602,0.9178579163959281,0.9178552082089411,0.9181286549707602,0.0,KNN,19
0.9122807017543859,0.9118344247716065,0.9119904829136926,0.9122807017543859,0.0,KNN,20
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.0017895698547363281,KNN,21
0.935672514619883,0.9355688556066355,0.9355332776385409,0.935672514619883,0.0,KNN,22
0.935672514619883,0.9355688556066355,0.9355332776385409,0.935672514619883,0.0,KNN,23
0.9415204678362573,0.9413270831399486,0.9414097045909634,0.9415204678362573,0.0,KNN,24
0.9415204678362573,0.9415204678362573,0.9415204678362573,0.9415204678362573,0.0,KNN,25
0.9239766081871345,0.9232992642351322,0.9243438752247851,0.9239766081871345,0.0,KNN,26
0.9532163742690059,0.9532163742690059,0.9532163742690059,0.9532163742690059,0.0,KNN,27
0.9239766081871345,0.9235898348020589,0.9238145039698104,0.9239766081871345,0.0,KNN,28
0.9181286549707602,0.9168747695063484,0.9200973448113036,0.9181286549707602,0.0,KNN,29
0.9239766081871345,0.922261208576998,0.9293046602221362,0.9239766081871345,0.0015156269073486328,KNN,30
0.9415204678362573,0.9408798947194116,0.942794632803145,0.9415204678362573,0.10172390937805176,Logistic Regression,1
0.9298245614035088,0.9290558736632938,0.9308042764830904,0.9298245614035088,0.10822772979736328,Logistic Regression,2
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.10516834259033203,Logistic Regression,3
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.10428452491760254,Logistic Regression,4
0.935672514619883,0.9353452448325115,0.9356385250259279,0.935672514619883,0.10180234909057617,Logistic Regression,5
0.9239766081871345,0.9243066543872555,0.9252279426081469,0.9239766081871345,0.10793066024780273,Logistic Regression,6
0.9415204678362573,0.9418495734285208,0.9432471336345815,0.9415204678362573,0.10125851631164551,Logistic Regression,7
0.9415204678362573,0.9408798947194116,0.942794632803145,0.9415204678362573,0.1038506031036377,Logistic Regression,8
0.9649122807017544,0.9647962498839692,0.964964200972986,0.9649122807017544,0.11056017875671387,Logistic Regression,9
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.10097384452819824,Logistic Regression,10
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.09863424301147461,Logistic Regression,11
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.10640907287597656,Logistic Regression,12
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.10825562477111816,Logistic Regression,13
0.935672514619883,0.9353452448325115,0.9356385250259279,0.935672514619883,0.09841060638427734,Logistic Regression,14
