accuracy,f1_score,precision,recall,train_time,Model,Run
0.9707602339181286,0.9709600956138352,0.9728790575472498,0.9707602339181286,0.04327821731567383,XGBoost Default (XGB-Selected),21
0.9590643274853801,0.9592420446700607,0.9600361888264481,0.9590643274853801,0.035562992095947266,XGBoost Default (XGB-Selected),22
0.9824561403508771,0.9823668849543213,0.9829346092503988,0.9824561403508771,0.050942182540893555,XGBoost Default (XGB-Selected),23
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.041062355041503906,XGBoost Default (XGB-Selected),24
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.03912806510925293,XGBoost Default (XGB-Selected),25
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.09400582313537598,XGBoost Default (XGB-Selected),26
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.03997302055358887,XGBoost Default (XGB-Selected),27
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.04228568077087402,XGBoost Default (XGB-Selected),28
0.9473684210526315,0.9466795518019835,0.9495229301323483,0.9473684210526315,0.04808497428894043,XGBoost Default (XGB-Selected),29
0.9415204678362573,0.9415204678362573,0.9415204678362573,0.9415204678362573,0.03974509239196777,XGBoost Default (XGB-Selected),30
0.9649122807017544,0.9646682554269665,0.9655761024182077,0.9649122807017544,0.04786944389343262,XGBoost (All),1
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.038388967514038086,XGBoost (All),2
0.9473684210526315,0.9478430375455547,0.9515715344699777,0.9473684210526315,0.04698324203491211,XGBoost (All),3
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.040871381759643555,XGBoost (All),4
0.9649122807017544,0.9650166781249204,0.9653983443457127,0.9649122807017544,0.04663252830505371,XGBoost (All),5
0.9415204678362573,0.9418495734285208,0.9432471336345815,0.9415204678362573,0.04439210891723633,XGBoost (All),6
0.935672514619883,0.9361122103504375,0.9382026393064219,0.935672514619883,0.05297970771789551,XGBoost (All),7
0.9649122807017544,0.9645279368316471,0.9667753454432543,0.9649122807017544,0.049552202224731445,XGBoost (All),8
0.9649122807017544,0.9646682554269665,0.9655761024182077,0.9649122807017544,0.050989389419555664,XGBoost (All),9
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.04537248611450195,XGBoost (All),10
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.04958534240722656,XGBoost (All),11
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.04364728927612305,XGBoost (All),12
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.04877066612243652,XGBoost (All),13
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.05573296546936035,XGBoost (All),14
0.9707602339181286,0.9708049283962537,0.9709198007112605,0.9707602339181286,0.053116798400878906,XGBoost (All),15
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.04439663887023926,XGBoost (All),16
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.045087575912475586,XGBoost (All),17
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.04542708396911621,XGBoost (All),18
0.935672514619883,0.9359517844815239,0.9368306913475806,0.935672514619883,0.0412445068359375,XGBoost (All),19
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.04511117935180664,XGBoost (All),20
0.9883040935672515,0.9883388927083068,0.9886585149743045,0.9883040935672515,0.05197930335998535,XGBoost (All),21
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.05101513862609863,XGBoost (All),22
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.05413961410522461,XGBoost (All),23
0.9707602339181286,0.9708049283962537,0.9709198007112605,0.9707602339181286,0.0473027229309082,XGBoost (All),24
0.9532163742690059,0.9533555708332272,0.9537682590314168,0.9532163742690059,0.041898250579833984,XGBoost (All),25
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.13233685493469238,XGBoost (All),26
0.9649122807017544,0.9650166781249204,0.9653983443457127,0.9649122807017544,0.04974627494812012,XGBoost (All),27
0.9824561403508771,0.9824829570377521,0.9825809080029537,0.9824561403508771,0.05047893524169922,XGBoost (All),28
0.935672514619883,0.9350993774297272,0.936274301573142,0.935672514619883,0.05126166343688965,XGBoost (All),29
0.935672514619883,0.9357708424717578,0.9359364788361809,0.935672514619883,0.04463624954223633,XGBoost (All),30
0.935672514619883,0.9357708424717578,0.9359364788361809,0.935672514619883,0.18674254417419434,RF Default (XGB-Selected),1
0.9181286549707602,0.9178579163959281,0.9178552082089411,0.9181286549707602,0.172044038772583,RF Default (XGB-Selected),2
0.9649122807017544,0.9651097440571126,0.9664051619625879,0.9649122807017544,0.17618775367736816,RF Default (XGB-Selected),3
0.9415204678362573,0.9413270831399486,0.9414097045909634,0.9415204678362573,0.16371893882751465,RF Default (XGB-Selected),4
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.1764817237854004,RF Default (XGB-Selected),5
0.9298245614035088,0.9295924997679385,0.9296324563999523,0.9298245614035088,0.18846750259399414,RF Default (XGB-Selected),6
0.9415204678362573,0.9416944635415341,0.9421381737171212,0.9415204678362573,0.1814873218536377,RF Default (XGB-Selected),7
0.9473684210526315,0.9468994906243223,0.9482047279214987,0.9473684210526315,0.18529295921325684,RF Default (XGB-Selected),8
0.9473684210526315,0.9468994906243223,0.9482047279214987,0.9473684210526315,0.1809706687927246,RF Default (XGB-Selected),9
0.9415204678362573,0.9415204678362573,0.9415204678362573,0.9415204678362573,0.17325878143310547,RF Default (XGB-Selected),10
0.9824561403508771,0.9825323048585974,0.9832416863053156,0.9824561403508771,0.19048714637756348,RF Default (XGB-Selected),11
0.9590643274853801,0.9589983626587679,0.9590024443825612,0.9590643274853801,0.1816093921661377,RF Default (XGB-Selected),12
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.16997313499450684,RF Default (XGB-Selected),13
0.9415204678362573,0.9413270831399486,0.9414097045909634,0.9415204678362573,0.18825221061706543,RF Default (XGB-Selected),14
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.18537664413452148,RF Default (XGB-Selected),15
0.9590643274853801,0.9585285402904317,0.9615779214117164,0.9590643274853801,0.18263912200927734,RF Default (XGB-Selected),16
0.9415204678362573,0.9413270831399486,0.9414097045909634,0.9415204678362573,0.18198513984680176,RF Default (XGB-Selected),17
0.935672514619883,0.9359517844815239,0.9368306913475806,0.935672514619883,0.1779177188873291,RF Default (XGB-Selected),18
0.9532163742690059,0.9535890050422652,0.9563777430374617,0.9532163742690059,0.17222023010253906,RF Default (XGB-Selected),19
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.17244935035705566,RF Default (XGB-Selected),20
0.9590643274853801,0.9593441338593693,0.9613202514669738,0.9590643274853801,0.19843268394470215,RF Default (XGB-Selected),21
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.1896510124206543,RF Default (XGB-Selected),22
0.9590643274853801,0.9589983626587679,0.9590024443825612,0.9590643274853801,0.17429089546203613,RF Default (XGB-Selected),23
0.9590643274853801,0.9589983626587679,0.9590024443825612,0.9590643274853801,0.17155051231384277,RF Default (XGB-Selected),24
0.9473684210526315,0.9474488711132564,0.9475975861278741,0.9473684210526315,0.18533587455749512,RF Default (XGB-Selected),25
0.9532163742690059,0.9532163742690059,0.9532163742690059,0.9532163742690059,0.19465947151184082,RF Default (XGB-Selected),26
0.9473684210526315,0.9475969145757922,0.9484334400870142,0.9473684210526315,0.18024969100952148,RF Default (XGB-Selected),27
0.9532163742690059,0.9533555708332272,0.9537682590314168,0.9532163742690059,0.17380499839782715,RF Default (XGB-Selected),28
0.9181286549707602,0.9160675057596183,0.9244453516899338,0.9181286549707602,0.193650484085083,RF Default (XGB-Selected),29
0.9415204678362573,0.9416944635415341,0.9421381737171212,0.9415204678362573,0.1836261749267578,RF Default (XGB-Selected),30
0.935672514619883,0.9355688556066355,0.9355332776385409,0.935672514619883,0.16184186935424805,RF Default (All),1
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.16789889335632324,RF Default (All),2
0.9824561403508771,0.9824278697109006,0.9824716111265819,0.9824561403508771,0.1695241928100586,RF Default (All),3
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.16697001457214355,RF Default (All),4
0.9649122807017544,0.9647962498839692,0.964964200972986,0.9649122807017544,0.17411255836486816,RF Default (All),5
0.9473684210526315,0.9468994906243223,0.9482047279214987,0.9473684210526315,0.1704416275024414,RF Default (All),6
0.9590643274853801,0.9592420446700607,0.9600361888264481,0.9590643274853801,0.17226648330688477,RF Default (All),7
0.9532163742690059,0.9527039157755293,0.9547849891231996,0.9532163742690059,0.16232562065124512,RF Default (All),8
0.9707602339181286,0.9706114749238687,0.971110588194281,0.9707602339181286,0.1760566234588623,RF Default (All),9
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.16149401664733887,RF Default (All),10
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.16529560089111328,RF Default (All),11
0.9532163742690059,0.9533555708332272,0.9537682590314168,0.9532163742690059,0.16007614135742188,RF Default (All),12
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.17355990409851074,RF Default (All),13
0.9707602339181286,0.9706114749238687,0.971110588194281,0.9707602339181286,0.1791679859161377,RF Default (All),14
0.9415204678362573,0.9413270831399486,0.9414097045909634,0.9415204678362573,0.16971874237060547,RF Default (All),15
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.17098259925842285,RF Default (All),16
0.935672514619883,0.9350993774297272,0.936274301573142,0.935672514619883,0.1669912338256836,RF Default (All),17
0.9532163742690059,0.9534796587428167,0.9548261477985845,0.9532163742690059,0.16846466064453125,RF Default (All),18
0.9590643274853801,0.9592420446700607,0.9600361888264481,0.9590643274853801,0.17616844177246094,RF Default (All),19
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.1503467559814453,RF Default (All),20
0.9532163742690059,0.9534796587428167,0.9548261477985845,0.9532163742690059,0.16994643211364746,RF Default (All),21
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.16133689880371094,RF Default (All),22
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.17789006233215332,RF Default (All),23
0.9707602339181286,0.9708049283962537,0.9709198007112605,0.9707602339181286,0.1702282428741455,RF Default (All),24
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.16623282432556152,RF Default (All),25
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.18687081336975098,RF Default (All),26
0.9649122807017544,0.9650166781249204,0.9653983443457127,0.9649122807017544,0.1661078929901123,RF Default (All),27
0.9707602339181286,0.9708871747643291,0.9716389375658818,0.9707602339181286,0.1677558422088623,RF Default (All),28
0.9298245614035088,0.928749802434013,0.9322218589953144,0.9298245614035088,0.17496657371520996,RF Default (All),29
0.9532163742690059,0.9532163742690059,0.9532163742690059,0.9532163742690059,0.174027681350708,RF Default (All),30
0.9415204678362573,0.941113759044944,0.9418260365628786,0.9415204678362573,0.3898465633392334,Gradient Boosting,1
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.37600016593933105,Gradient Boosting,2
0.9766081871345029,0.9766081871345029,0.9766081871345029,0.9766081871345029,0.3930032253265381,Gradient Boosting,3
0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.38770389556884766,Gradient Boosting,4
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.3857245445251465,Gradient Boosting,5
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.3859708309173584,Gradient Boosting,6
0.9239766081871345,0.9246621653435789,0.9285141256898113,0.9239766081871345,0.3934321403503418,Gradient Boosting,7
0.9590643274853801,0.9586996038189173,0.9601351542698554,0.9590643274853801,0.39325594902038574,Gradient Boosting,8
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.39665842056274414,Gradient Boosting,9
0.9473684210526315,0.9475969145757922,0.9484334400870142,0.9473684210526315,0.3896806240081787,Gradient Boosting,10
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.3858373165130615,Gradient Boosting,11
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.38309597969055176,Gradient Boosting,12
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.390714168548584,Gradient Boosting,13
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.39788365364074707,Gradient Boosting,14
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.383044958114624,Gradient Boosting,15
0.9766081871345029,0.9764455036179777,0.9774511353458722,0.9766081871345029,0.39220452308654785,Gradient Boosting,16
0.9473684210526315,0.9471006548629639,0.9474625460820457,0.9473684210526315,0.3798797130584717,Gradient Boosting,17
0.9532163742690059,0.9533555708332272,0.9537682590314168,0.9532163742690059,0.3869791030883789,Gradient Boosting,18
0.9590643274853801,0.9592420446700607,0.9600361888264481,0.9590643274853801,0.4002845287322998,Gradient Boosting,19
0.9532163742690059,0.9528910072359551,0.9537010694905431,0.9532163742690059,0.3835759162902832,Gradient Boosting,20
0.9707602339181286,0.9708871747643291,0.9716389375658818,0.9707602339181286,0.38724446296691895,Gradient Boosting,21
0.9941520467836257,0.9941609856792507,0.9942420152946468,0.9941520467836257,0.3985888957977295,Gradient Boosting,22
0.9590643274853801,0.9588560648934163,0.9592865671381634,0.9590643274853801,0.39383673667907715,Gradient Boosting,23
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.3833580017089844,Gradient Boosting,24
0.9590643274853801,0.9589983626587679,0.9590024443825612,0.9590643274853801,0.38191795349121094,Gradient Boosting,25
0.9532163742690059,0.9530616665119588,0.9531869527819747,0.9532163742690059,0.414348840713501,Gradient Boosting,26
0.9590643274853801,0.959126899754755,0.9592586934195674,0.9590643274853801,0.3950986862182617,Gradient Boosting,27
0.9766081871345029,0.9765308332559794,0.9767414491639972,0.9766081871345029,0.3995332717895508,Gradient Boosting,28
0.9122807017543859,0.9114991510405371,0.9124134488764284,0.9122807017543859,0.40830016136169434,Gradient Boosting,29
0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.38869404792785645,Gradient Boosting,30
0.9064327485380117,0.9045565892131459,0.9096816114359974,0.9064327485380117,0.0034475326538085938,SVM,1
0.8654970760233918,0.8592583689145031,0.879077322936972,0.8654970760233918,0.016767024993896484,SVM,2
0.9415204678362573,0.9403478682582161,0.9465187184485431,0.9415204678362573,0.0034465789794921875,SVM,3
0.935672514619883,0.9350993774297272,0.936274301573142,0.935672514619883,0.003239154815673828,SVM,4
0.9181286549707602,0.9160675057596183,0.9244453516899338,0.9181286549707602,0.003040313720703125,SVM,5
0.9005847953216374,0.8978123659400687,0.9071064098153881,0.9005847953216374,0.004868745803833008,SVM,6
0.9239766081871345,0.9232992642351322,0.9243438752247851,0.9239766081871345,0.002789020538330078,SVM,7
0.8947368421052632,0.8902078864873783,0.9098947368421052,0.8947368421052632,0.0029783248901367188,SVM,8
0.9122807017543859,0.9093315272181691,0.9230658613747483,0.9122807017543859,0.0018620491027832031,SVM,9
0.9005847953216374,0.899699037845942,0.9004830225280717,0.9005847953216374,0.002573728561401367,SVM,10
0.9239766081871345,0.922261208576998,0.9293046602221362,0.9239766081871345,0.012384176254272461,SVM,11
0.9181286549707602,0.9168747695063484,0.9200973448113036,0.9181286549707602,0.014964103698730469,SVM,12
0.9239766081871345,0.9226358783620443,0.927053658178885,0.9239766081871345,0.003478527069091797,SVM,13
0.8947368421052632,0.8926261628647889,0.8974025757651488,0.8947368421052632,0.0025947093963623047,SVM,14
0.9473684210526315,0.9466795518019835,0.9495229301323483,0.9473684210526315,0.0022971630096435547,SVM,15
0.935672514619883,0.9342210226420754,0.9416691446129448,0.935672514619883,0.007807016372680664,SVM,16
0.8947368421052632,0.8920867931195092,0.8995339026298779,0.8947368421052632,0.011269330978393555,SVM,17
0.9122807017543859,0.9107337058023586,0.9148545344552604,0.9122807017543859,0.004156589508056641,SVM,18
0.8947368421052632,0.8931247036510195,0.8958483164432821,0.8947368421052632,0.0007610321044921875,SVM,19
0.9005847953216374,0.8988315332426733,0.9026554107316358,0.9005847953216374,0.014246463775634766,SVM,20
0.9064327485380117,0.9045565892131459,0.9096816114359974,0.9064327485380117,0.008355855941772461,SVM,21
0.9239766081871345,0.922261208576998,0.9293046602221362,0.9239766081871345,0.002529144287109375,SVM,22
0.9298245614035088,0.9290558736632938,0.9308042764830904,0.9298245614035088,0.0,SVM,23
0.9473684210526315,0.9466795518019835,0.9495229301323483,0.9473684210526315,0.0017821788787841797,SVM,24
0.9298245614035088,0.9293365108539327,0.9299510036352141,0.9298245614035088,0.010389566421508789,SVM,25
0.9181286549707602,0.9168747695063484,0.9200973448113036,0.9181286549707602,0.011554956436157227,SVM,26
0.9298245614035088,0.9295924997679385,0.9296324563999523,0.9298245614035088,0.008269071578979492,SVM,27
0.9473684210526315,0.9466795518019835,0.9495229301323483,0.9473684210526315,0.011290788650512695,SVM,28
0.8947368421052632,0.8908793723439032,0.9057195835116246,0.8947368421052632,0.0,SVM,29
0.8947368421052632,0.8908793723439032,0.9057195835116246,0.8947368421052632,0.002557039260864258,SVM,30
0.9239766081871345,0.9238541020805692,0.9237986942665306,0.9239766081871345,0.0010144710540771484,KNN,1
0.9122807017543859,0.9107337058023586,0.9148545344552604,0.9122807017543859,0.0,KNN,2
0.9707602339181286,0.9704997170135123,0.9720655806182121,0.9707602339181286,0.0014524459838867188,KNN,3
0.9298245614035088,0.930219488114225,0.9316681194705783,0.9298245614035088,0.005377292633056641,KNN,4
0.9239766081871345,0.9232992642351322,0.9243438752247851,0.9239766081871345,0.0,KNN,5
0.9239766081871345,0.9235898348020589,0.9238145039698104,0.9239766081871345,0.0,KNN,6
0.9239766081871345,0.9240928138302593,0.9242753715444878,0.9239766081871345,0.0,KNN,7
0.935672514619883,0.9345380509217297,0.9392527819025097,0.935672514619883,0.007793903350830078,KNN,8
0.9239766081871345,0.9229815748250872,0.9254129475736123,0.9239766081871345,0.0006108283996582031,KNN,9
0.9181286549707602,0.9183722489581477,0.9188780030885294,0.9181286549707602,0.0,KNN,10
0.9415204678362573,0.9408798947194116,0.942794632803145,0.9415204678362573,0.0,KNN,11
0.9181286549707602,0.9178579163959281,0.9178552082089411,0.9181286549707602,0.0,KNN,12
0.9415204678362573,0.941113759044944,0.9418260365628786,0.9415204678362573,0.0010328292846679688,KNN,13
0.9005847953216374,0.899699037845942,0.9004830225280717,0.9005847953216374,0.0,KNN,14
0.9532163742690059,0.9524998682893421,0.9564708873633359,0.9532163742690059,0.0009958744049072266,KNN,15
0.9415204678362573,0.941113759044944,0.9418260365628786,0.9415204678362573,0.0,KNN,16
0.9122807017543859,0.9111325863366393,0.9133579562942443,0.9122807017543859,0.0,KNN,17
0.935672514619883,0.9353452448325115,0.9356385250259279,0.935672514619883,0.0,KNN,18
0.9181286549707602,0.9178579163959281,0.9178552082089411,0.9181286549707602,0.0,KNN,19
0.9122807017543859,0.9118344247716065,0.9119904829136926,0.9122807017543859,0.0,KNN,20
0.9473684210526315,0.9472836091327017,0.9472678610105512,0.9473684210526315,0.0014801025390625,KNN,21
0.935672514619883,0.9355688556066355,0.9355332776385409,0.935672514619883,0.0,KNN,22
0.935672514619883,0.9355688556066355,0.9355332776385409,0.935672514619883,0.0,KNN,23
0.9415204678362573,0.9413270831399486,0.9414097045909634,0.9415204678362573,0.0,KNN,24
0.9415204678362573,0.9415204678362573,0.9415204678362573,0.9415204678362573,0.0,KNN,25
0.9239766081871345,0.9232992642351322,0.9243438752247851,0.9239766081871345,0.0,KNN,26
0.9532163742690059,0.9532163742690059,0.9532163742690059,0.9532163742690059,0.0007712841033935547,KNN,27
0.9239766081871345,0.9235898348020589,0.9238145039698104,0.9239766081871345,0.0010018348693847656,KNN,28
0.9181286549707602,0.9168747695063484,0.9200973448113036,0.9181286549707602,0.0010066032409667969,KNN,29
0.9239766081871345,0.922261208576998,0.9293046602221362,0.9239766081871345,0.0,KNN,30
0.9415204678362573,0.9408798947194116,0.942794632803145,0.9415204678362573,0.11430120468139648,Logistic Regression,1
0.9298245614035088,0.9290558736632938,0.9308042764830904,0.9298245614035088,0.10997295379638672,Logistic Regression,2
0.9766081871345029,0.9766777854166137,0.9770284296600088,0.9766081871345029,0.10770392417907715,Logistic Regression,3
0.9707602339181286,0.9707131161848344,0.9707370277545716,0.9707602339181286,0.1086277961730957,Logistic Regression,4
0.935672514619883,0.9353452448325115,0.9356385250259279,0.935672514619883,0.10660171508789062,Logistic Regression,5
0.9239766081871345,0.9243066543872555,0.9252279426081469,0.9239766081871345,0.13178062438964844,Logistic Regression,6
0.9415204678362573,0.9418495734285208,0.9432471336345815,0.9415204678362573,0.10949015617370605,Logistic Regression,7
0.9415204678362573,0.9408798947194116,0.942794632803145,0.9415204678362573,0.1071021556854248,Logistic Regression,8
0.9649122807017544,0.9647962498839692,0.964964200972986,0.9649122807017544,0.10237908363342285,Logistic Regression,9
